Temperature,Energy,Magnetization
0.5,-0.08346527777777775,0.00284375
0.505005005005005,-0.08323437499999999,-0.004296875
0.51001001001001,-0.08240798611111094,-0.005411458333333333
0.515015015015015,-0.08231423611111097,0.004880208333333334
0.52002002002002,-0.08093229166666664,0.0028072916666666667
0.525025025025025,-0.08271006944444446,0.00028645833333333333
0.53003003003003,-0.08221701388888884,-3.6458333333333336e-05
0.535035035035035,-0.08177083333333332,-0.003479166666666667
0.54004004004004,-0.08174131944444454,0.0023072916666666667
0.545045045045045,-0.08238020833333329,0.002432291666666667
0.55005005005005,-0.08183854166666675,-0.005546875
0.555055055055055,-0.08198958333333331,0.004416666666666667
0.56006006006006,-0.0818333333333334,-0.0031979166666666666
0.565065065065065,-0.08183854166666663,-0.004546875
0.57007007007007,-0.08211805555555553,-0.0015833333333333333
0.575075075075075,-0.08123263888888896,0.0016770833333333334
0.58008008008008,-0.08143576388888875,-0.0012760416666666666
0.585085085085085,-0.08256944444444457,-0.0078125
0.5900900900900901,-0.0807534722222222,-0.00440625
0.5950950950950951,-0.08094444444444451,-0.0005833333333333334
0.6001001001001001,-0.08082465277777774,-0.0006822916666666667
0.6051051051051051,-0.08221354166666663,-0.0006614583333333333
0.6101101101101101,-0.08137500000000004,0.002010416666666667
0.6151151151151151,-0.08127083333333322,-0.0026145833333333333
0.6201201201201201,-0.0820347222222222,-0.0012395833333333334
0.6251251251251251,-0.08149479166666675,-0.0022760416666666667
0.6301301301301301,-0.08226041666666661,0.003010416666666667
0.6351351351351351,-0.08121874999999991,-4.1666666666666665e-05
0.6401401401401401,-0.08115972222222229,-0.00011458333333333333
0.6451451451451451,-0.08152777777777774,-0.0033333333333333335
0.6501501501501501,-0.08251041666666666,-0.00053125
0.6551551551551551,-0.08195659722222226,-0.0033177083333333335
0.6601601601601601,-0.07980555555555548,-0.0039375
0.6651651651651651,-0.08116319444444425,0.0003333333333333333
0.6701701701701701,-0.08155555555555555,0.009427083333333334
0.6751751751751751,-0.08027083333333337,0.0021145833333333333
0.6801801801801801,-0.08064930555555566,-0.00525
0.6851851851851851,-0.08087326388888891,0.0012760416666666666
0.6901901901901901,-0.08124826388888885,-0.001296875
0.6951951951951951,-0.08113368055555566,-0.0016197916666666667
0.7002002002002001,-0.08193402777777765,-0.0048020833333333336
0.7052052052052052,-0.07994791666666676,5.208333333333334e-05
0.7102102102102102,-0.08177256944444432,0.000828125
0.7152152152152152,-0.07926736111111109,0.0005729166666666667
0.7202202202202203,-0.0804861111111113,3.125e-05
0.7252252252252253,-0.0798715277777777,-0.0022708333333333335
0.7302302302302303,-0.08024826388888882,-0.0003385416666666667
0.7352352352352353,-0.080032986111111,-0.0030364583333333333
0.7402402402402403,-0.08066493055555563,-0.001890625
0.7452452452452453,-0.08015451388888886,-0.007567708333333333
0.7502502502502503,-0.07975347222222234,-0.004854166666666666
0.7552552552552553,-0.07876215277777776,-0.001609375
0.7602602602602603,-0.08002604166666676,-9.895833333333333e-05
0.7652652652652653,-0.07923784722222221,-0.002140625
0.7702702702702703,-0.07877083333333332,0.00026041666666666666
0.7752752752752753,-0.07927256944444454,-0.001994791666666667
0.7802802802802803,-0.07978993055555561,0.0015260416666666666
0.7852852852852853,-0.07916145833333342,-0.0010989583333333333
0.7902902902902903,-0.08015972222222226,-0.0013958333333333333
0.7952952952952953,-0.07906597222222231,-0.0022604166666666667
0.8003003003003003,-0.07961805555555551,0.0003541666666666667
0.8053053053053053,-0.08001562499999983,-0.001140625
0.8103103103103103,-0.07722743055555559,-0.0012135416666666666
0.8153153153153153,-0.07873784722222221,-0.0004947916666666667
0.8203203203203203,-0.07908333333333342,0.003916666666666666
0.8253253253253253,-0.07871006944444443,0.0027864583333333335
0.8303303303303303,-0.07851388888888892,-0.0011458333333333333
0.8353353353353353,-0.0780590277777778,0.0021041666666666665
0.8403403403403403,-0.07907118055555552,-0.000703125
0.8453453453453453,-0.07891666666666665,-0.0003958333333333333
0.8503503503503503,-0.07996527777777779,0.0017604166666666666
0.8553553553553553,-0.07774826388888904,0.0029739583333333332
0.8603603603603603,-0.07813541666666657,0.00030208333333333335
0.8653653653653653,-0.07936979166666674,0.0050572916666666665
0.8703703703703703,-0.07766493055555568,-0.002963541666666667
0.8753753753753754,-0.07729861111111103,-0.0012708333333333332
0.8803803803803804,-0.07768229166666656,-0.000421875
0.8853853853853854,-0.07678819444444444,0.0007604166666666666
0.8903903903903904,-0.07816145833333331,0.000328125
0.8953953953953954,-0.07835590277777774,0.003442708333333333
0.9004004004004004,-0.0776666666666667,0.004822916666666666
0.9054054054054055,-0.07840972222222224,0.00696875
0.9104104104104105,-0.07834722222222222,-0.0035520833333333333
0.9154154154154155,-0.07788541666666665,0.00296875
0.9204204204204205,-0.0775625,-0.0020625
0.9254254254254255,-0.07781423611111099,-0.0013177083333333333
0.9304304304304305,-0.07680208333333322,0.0006875
0.9354354354354355,-0.07650173611111111,0.0060260416666666665
0.9404404404404405,-0.07657638888888897,0.004645833333333333
0.9454454454454455,-0.07776388888888897,0.002395833333333333
0.9504504504504505,-0.07594270833333326,0.007244791666666667
0.9554554554554555,-0.07722916666666674,-0.005208333333333333
0.9604604604604605,-0.0777187500000001,-0.006177083333333333
