Temperature,Energy,Magnetization
2.0,-0.9857673611111105,0.9888541666666667
2.0035035035035036,-0.9863159722222217,-0.9907708333333334
2.007007007007007,-0.9821562499999993,-0.980390625
2.0105105105105103,-0.9852743055555556,0.9881354166666667
2.014014014014014,-0.9871076388888884,-0.9913229166666667
2.0175175175175175,-0.9750243055555551,0.9446041666666667
2.021021021021021,-0.9846215277777772,-0.98621875
2.0245245245245247,-0.9840243055555553,0.984921875
2.028028028028028,-0.9836979166666664,-0.9836458333333333
2.0315315315315314,-0.9851041666666661,-0.9896822916666667
2.035035035035035,-0.984312499999999,0.98759375
2.0385385385385386,-0.9849895833333331,-0.990765625
2.042042042042042,-0.9819340277777778,0.9846354166666667
2.0455455455455454,-0.9839513888888883,0.9858645833333334
2.049049049049049,-0.9767256944444443,0.955171875
2.0525525525525525,-0.9836805555555552,-0.9870052083333334
2.056056056056056,-0.9636805555555555,0.89925
2.0595595595595597,-0.9769340277777775,-0.962453125
2.063063063063063,-0.9828645833333326,0.9855052083333333
2.0665665665665665,-0.9839166666666659,-0.988796875
2.07007007007007,-0.982416666666666,-0.98703125
2.0735735735735736,-0.9844999999999996,-0.9897760416666667
2.0770770770770772,-0.9832326388888879,-0.9867291666666667
2.0805805805805804,-0.9807361111111104,0.9802135416666666
2.084084084084084,-0.9813923611111105,0.984125
2.0875875875875876,-0.9826701388888887,0.9889479166666667
2.091091091091091,-0.980253472222222,-0.9827552083333333
2.0945945945945947,-0.982684027777777,0.9871875
2.098098098098098,-0.9821944444444446,0.9869270833333333
2.1016016016016015,-0.9796979166666657,0.9788385416666666
2.105105105105105,-0.9825173611111104,-0.988875
2.1086086086086087,-0.9808645833333326,0.9823229166666667
2.1121121121121122,-0.9806284722222212,0.9816927083333333
2.1156156156156154,-0.9816736111111105,-0.9873541666666666
2.119119119119119,-0.9825486111111104,0.98903125
2.1226226226226226,-0.9821319444444437,0.9889479166666667
2.126126126126126,-0.9776631944444437,-0.9775833333333334
2.1296296296296298,-0.9764583333333329,0.9756822916666666
2.133133133133133,-0.9793715277777766,0.9827135416666667
2.1366366366366365,-0.9788958333333323,0.9835572916666667
2.14014014014014,-0.97957986111111,-0.984125
2.1436436436436437,-0.9786944444444442,0.981046875
2.1471471471471473,-0.9812326388888877,0.9887552083333333
2.1506506506506504,-0.9754340277777773,0.9718177083333334
2.154154154154154,-0.9726388888888887,0.9586979166666667
2.1576576576576576,-0.9787222222222217,0.981390625
2.161161161161161,-0.980506944444443,0.9890104166666667
2.164664664664665,-0.9785173611111102,-0.9814270833333333
2.168168168168168,-0.9776736111111103,0.9800208333333333
2.1716716716716715,-0.9777430555555549,-0.9829739583333333
2.175175175175175,-0.9774965277777772,0.9810052083333334
2.1786786786786787,-0.9780416666666663,0.9855520833333333
2.1821821821821823,-0.9421388888888876,-0.8154895833333333
2.185685685685686,-0.9767118055555553,-0.9804791666666667
2.189189189189189,-0.9748020833333328,-0.9765729166666667
2.1926926926926926,-0.979086805555555,-0.985953125
2.196196196196196,-0.9758576388888879,0.982015625
2.1996996996997,-0.9463506944444434,-0.8350885416666667
2.2032032032032034,-0.9773958333333334,0.9851041666666667
2.2067067067067065,-0.9756284722222214,0.9818489583333333
2.21021021021021,-0.9473715277777764,0.8356458333333333
2.2137137137137137,-0.9730104166666661,-0.9755885416666666
2.2172172172172173,-0.9542395833333329,-0.893953125
2.220720720720721,-0.9749201388888872,0.9781979166666667
2.224224224224224,-0.9759236111111099,-0.9840885416666667
2.2277277277277276,-0.9746076388888882,-0.980640625
2.2312312312312312,-0.9747187499999997,0.983765625
2.234734734734735,-0.9698784722222215,-0.9651770833333333
2.2382382382382384,-0.9764618055555547,0.9863541666666666
2.2417417417417416,-0.9643576388888879,-0.9459166666666666
2.245245245245245,-0.9580624999999993,0.9199739583333333
2.2487487487487487,-0.9755347222222209,-0.9830520833333334
2.2522522522522523,-0.9709131944444431,-0.972671875
2.255755755755756,-0.9551249999999994,-0.8937135416666667
2.259259259259259,-0.9757395833333313,0.98559375
2.2627627627627627,-0.9624479166666656,0.9382604166666667
2.2662662662662663,-0.9734583333333325,-0.9815520833333333
2.26976976976977,-0.9654479166666661,-0.94925
2.2732732732732734,-0.9714548611111098,-0.9753177083333333
2.2767767767767766,-0.9695937499999993,-0.9708697916666666
2.28028028028028,-0.9708229166666653,0.9750677083333333
2.2837837837837838,-0.9708368055555546,0.972375
2.2872872872872874,-0.9689097222222206,-0.9712708333333333
2.290790790790791,-0.9018055555555547,-0.62615625
2.294294294294294,-0.9709062499999991,-0.980171875
2.2977977977977977,-0.9704687499999994,-0.981125
2.3013013013013013,-0.9271145833333324,0.7839166666666667
2.304804804804805,-0.9709166666666649,0.9787760416666667
2.3083083083083085,-0.9650173611111101,-0.957390625
2.311811811811812,-0.9695520833333319,-0.9803645833333333
2.315315315315315,-0.9623923611111107,0.9517708333333333
2.318818818818819,-0.9313159722222213,-0.7970989583333333
2.3223223223223224,-0.9726180555555541,-0.9836927083333333
2.325825825825826,-0.9609166666666661,-0.9426875
2.3293293293293296,-0.9707777777777774,0.9798854166666666
2.3328328328328327,-0.9703923611111096,-0.9797760416666667
2.3363363363363363,-0.9663784722222214,-0.975296875
2.33983983983984,-0.9685902777777767,-0.977625
2.3433433433433435,-0.9157083333333322,0.696140625
2.346846846846847,-0.9494652777777765,0.900125
2.3503503503503502,-0.9688263888888873,0.9806041666666667
2.353853853853854,-0.9638090277777764,0.9638645833333334
2.3573573573573574,-0.9653680555555546,0.9714635416666667
2.360860860860861,-0.9660208333333317,-0.97384375
2.3643643643643646,-0.9624652777777769,0.963796875
2.3678678678678677,-0.9640694444444426,0.971578125
2.3713713713713713,-0.965802083333332,0.9745885416666666
2.374874874874875,-0.9580416666666659,0.9398385416666667
2.3783783783783785,-0.9639409722222209,0.9729270833333333
2.381881881881882,-0.9675104166666648,0.9794583333333333
2.3853853853853852,-0.9628229166666653,-0.9677604166666667
2.388888888888889,-0.9305277777777766,-0.8563489583333334
2.3923923923923924,-0.9621944444444439,0.9672291666666667
2.395895895895896,-0.9641180555555547,0.9762760416666667
2.3993993993993996,-0.967045138888887,-0.9805677083333333
2.4029029029029028,-0.9515173611111101,-0.91221875
2.4064064064064064,-0.9538124999999982,0.94715625
2.40990990990991,-0.9344826388888879,-0.8338229166666666
